Card ID,Card Name,Card URL,Card Description,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived,Start Date,Due Complete
64f35cbb965bd36d7c375f44,B7. Администратор не может добавить страну с пробелом в названии,https://trello.com/c/RwmnVeaQ/12-b7-%D0%B0%D0%B4%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%BE%D1%80-%D0%BD%D0%B5-%D0%BC%D0%BE%D0%B6%D0%B5%D1%82-%D0%B4%D0%BE%D0%B1%D0%B0%D0%B2%D0%B8%D1%82%D1%8C-%D1%81%D1%82%D1%80%D0%B0%D0%BD%D1%83-%D1%81-%D0%BF%D1%80%D0%BE%D0%B1%D0%B5%D0%BB%D0%BE%D0%BC-%D0%B2-%D0%BD%D0%B0%D0%B7%D0%B2%D0%B0%D0%BD%D0%B8%D0%B8,"Шаги для воспроизведения:

1. Открыть Postman.
2. Залогиниться администратором. Оправить POST запрос {{url}}/api/auth/login , application/json,  с ` ""email"": ""isumail@gmail.com""` `""password"": ""isu5678*`
3. Добавить страну. Отправить POST запрос {{url}}/api/v1/countries , application/json,  с body   {
     ""name"": ""Новая Зеландия""
   }
   ‌
   Актуальный результат: Отображается  ошибка 422 с текстом`:  ""Value error, Field must contain only letters and dashes.""`
   Ожидаемый результат: 201 Created. Страна добавляется.
   Найдено на build    [212.109.220.180](http://212.109.220.180/api/v1/countries ""‌"")",Приоритет 2 (yellow),nataliavoronchuk,,0,,0,0,0,0,2023-09-26T17:14:48.148Z,6513116b27278bf8e47dc3d4,Sprint Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64f588ece302fbdbc7c555fc,"В8. Администратор не может зарегистрировать пользователя с именем с пробелом, дефисом",https://trello.com/c/cePKkkZi/13-%D0%B28-%D0%B0%D0%B4%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%BE%D1%80-%D0%BD%D0%B5-%D0%BC%D0%BE%D0%B6%D0%B5%D1%82-%D0%B7%D0%B0%D1%80%D0%B5%D0%B3%D0%B8%D1%81%D1%82%D1%80%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D1%82%D1%8C-%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F-%D1%81-%D0%B8%D0%BC%D0%B5%D0%BD%D0%B5%D0%BC-%D1%81-%D0%BF%D1%80%D0%BE%D0%B1%D0%B5%D0%BB%D0%BE%D0%BC-%D0%B4%D0%B5%D1%84%D0%B8%D1%81%D0%BE%D0%BC,"Найдено на build [212.109.220.180](http://212.109.220.180/api/v1/countries ""‌"")

Шаги воспроизведения:

1. Открыть Postman
2. Залогиниться Администратором (""email"": [ilyasmail@gmail.com](mailto:ilyasmail@gmail.com ""‌""),   ""password"": 1234567*9 ), запрос POST: [http://212.109.220.180/api/auth/login](http://212.109.220.180/api/auth/login ""‌"")
3. Создать пользователя,
   `{` **""first_name"": ""Яна-Алина"",**
     ""last_name"": ""Бурова"",
     ""email"": ""[ybmail@gmail.com](mailto:ybmail@gmail.com ""‌"")"",
     ""login"": ""video03"",
     ""password"": ""asd*1236"",
     ""city_id"": 224000,
     ""street"": ""Bratskaya"",
     ""house_number"": ""4"",
     ""apartment"": ""15"" `}`
   запрос POST: [http://212.109.220.180/api/v1/users](http://212.109.220.180/api/v1/users ""‌"")

Актуальный результат: Ошибка 422 Unprocessable Entity `Value error, Field must contain letters`.

Ожидаемый результат: Пользователь зарегистрирован.",Приоритет 2 (yellow),marinatolstik,,0,,0,0,0,0,2023-09-26T17:14:48.146Z,6513116b27278bf8e47dc3d4,Sprint Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64f58ab778635380faf21e57,"В9. Администратор не может зарегистрировать пользователя с фамилией с пробелом, дефисом",https://trello.com/c/HFNKgC6r/14-%D0%B29-%D0%B0%D0%B4%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%BE%D1%80-%D0%BD%D0%B5-%D0%BC%D0%BE%D0%B6%D0%B5%D1%82-%D0%B7%D0%B0%D1%80%D0%B5%D0%B3%D0%B8%D1%81%D1%82%D1%80%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D1%82%D1%8C-%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F-%D1%81-%D1%84%D0%B0%D0%BC%D0%B8%D0%BB%D0%B8%D0%B5%D0%B9-%D1%81-%D0%BF%D1%80%D0%BE%D0%B1%D0%B5%D0%BB%D0%BE%D0%BC-%D0%B4%D0%B5%D1%84%D0%B8%D1%81%D0%BE%D0%BC,"**Найдено на build** [**212.109.220.180**](http://212.109.220.180/api/auth/login ""‌"")

Шаги воспроизведения:

1. Открыть Postman
2. Залогиниться Администратором (""email"": [ilyasmail@gmail.com](mailto:ilyasmail@gmail.com ""‌""),   ""password"": 1234567*9 ), запрос POST: [http://212.109.220.180/api/auth/login](http://212.109.220.180/api/auth/login ""‌"")
3. Создать пользователя,
   `{` ""first_name"": ""Янина"",  
    **""last_name"": ""Бурова-Кивко""**,  
    ""email"": ""[ybmail@gmail.com](mailto:ybmail@gmail.com ""‌"")"",  
   ""login"": ""video03"",  
   ""password"": ""asd*1236"",   
   ""city_id"": 224000,   
   ""street"": ""Bratskaya"",   
   ""house_number"": ""4"",   
   ""apartment"": ""15"" `}`
   запрос POST: [http://212.109.220.180/api/v1/users](http://212.109.220.180/api/v1/users ""‌"")

Актуальный результат: Ошибка 422 Unprocessable Entity `Value error, Field must contain letters`.

Ожидаемый результат: Пользователь зарегистрирован.",Приоритет 2 (yellow),marinatolstik,,0,,0,0,0,0,2023-09-26T17:14:48.143Z,6513116b27278bf8e47dc3d4,Sprint Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64f58b5035a336e66b5fe70c,В10. Администратор может зарегистрировать пользователя с пустым значением логина,https://trello.com/c/CIWpn3TM/15-%D0%B210-%D0%B0%D0%B4%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%BE%D1%80-%D0%BC%D0%BE%D0%B6%D0%B5%D1%82-%D0%B7%D0%B0%D1%80%D0%B5%D0%B3%D0%B8%D1%81%D1%82%D1%80%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D1%82%D1%8C-%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F-%D1%81-%D0%BF%D1%83%D1%81%D1%82%D1%8B%D0%BC-%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%B8%D0%B5%D0%BC-%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD%D0%B0,"**Найдено на build** [**212.109.220.180**](http://212.109.220.180/api/auth/login ""‌"")

Шаги воспроизведения:

1. Открыть Postman
2. Залогинится Администратором (""email"": [ilyasmail@gmail.com](mailto:ilyasmail@gmail.com ""‌"") ,   ""password"": 1234567*9 ), запрос POST: [http://212.109.220.180/api/auth/login](http://212.109.220.180/api/auth/login ""‌"")
3. Создать пользователя,
   `{`""first_name"": ""Яна"",   
   ""last_name"": ""Кивко"",   
   ""email"": ""[mailynka@gmail.com](mailto:mailynka@gmail.com ""‌"")"",   
   **""login"": """",**   
   ""password"": ""asd*12311"",   
   ""city_id"": 224000,  
    ""street"": ""1"",   
   ""house_number"": ""4"",   
   ""apartment"": ""15"" `}`
   запрос POST: [http://212.109.220.180/api/v1/users](http://212.109.220.180/api/v1/users ""‌"")

Актуальный результат: Пользователь зарегистрирован. 201 Created.

Ожидаемый результат: Пользователь не зарегистрирован.",Приоритет 2 (yellow),marinatolstik,,1,https://trello.com/1/cards/64f58b5035a336e66b5fe70c/attachments/64f62d06888b291d798a6e77/download/Screenshot_1.jpg,0,0,0,0,2023-09-26T17:14:48.140Z,6513116b27278bf8e47dc3d4,Sprint Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64f5df773697a950b4de0eea,"B11. Администратор может добавить страну с названием, содержащем только тире.",https://trello.com/c/6ubRVOkI/16-b11-%D0%B0%D0%B4%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%BE%D1%80-%D0%BC%D0%BE%D0%B6%D0%B5%D1%82-%D0%B4%D0%BE%D0%B1%D0%B0%D0%B2%D0%B8%D1%82%D1%8C-%D1%81%D1%82%D1%80%D0%B0%D0%BD%D1%83-%D1%81-%D0%BD%D0%B0%D0%B7%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%D0%BC-%D1%81%D0%BE%D0%B4%D0%B5%D1%80%D0%B6%D0%B0%D1%89%D0%B5%D0%BC-%D1%82%D0%BE%D0%BB%D1%8C%D0%BA%D0%BE-%D1%82%D0%B8%D1%80%D0%B5,"Шаги для воспроизведения:

1. Открыть Postman.
2. Залогиниться администратором. Отправить запрос POST {{url}}/api/auth/login, application/json с body `""email"": ""isumail@gmail.com""` `""password"": ""isu5678*`
3. Добавить страну. Отправить запрос  POST {{url}}/api/v1/countries, application/json c body {
     ""name"": ""---""
   }
   Актуальный результат: 201 Created.   В теле ответа приходит {
           ""name"": ""---"",
           ""id"": 62
       }
   Ожидаемый результат: Отображается ошибка 422 с текстом `""Value error, Field must contain only letters and dashes.""              `
   Примечание: Можно добавить город с названием , содержащим только тире.                                                                                              Найдено на build [212.109.220.180](http://212.109.220.180/api/v1/countries ""‌"")",Приоритет 2 (yellow),nataliavoronchuk,,0,,0,0,0,0,2023-09-26T17:14:48.124Z,6513116b27278bf8e47dc3d4,Sprint Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64f5e5167d525a62167cb7e3,"B12. Поле ""House_number"" при добавлении юзера содержит только буквы",https://trello.com/c/Rn1hDGDN/17-b12-%D0%BF%D0%BE%D0%BB%D0%B5-housenumber-%D0%BF%D1%80%D0%B8-%D0%B4%D0%BE%D0%B1%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B8-%D1%8E%D0%B7%D0%B5%D1%80%D0%B0-%D1%81%D0%BE%D0%B4%D0%B5%D1%80%D0%B6%D0%B8%D1%82-%D1%82%D0%BE%D0%BB%D1%8C%D0%BA%D0%BE-%D0%B1%D1%83%D0%BA%D0%B2%D1%8B,"Шаги для воспроизведения:

1. Открыть Postman
2. Авторизоваться как админ
   {
     ""email"": ""[superkotik777@gmail.com](mailto:superkotik777@gmail.com ""‌"")"",
     ""password"": ""pass!login""
   }
   ‌
3. POST [http://212.109.220.180/api/v1/users](http://212.109.220.180/api/v1/users ""‌"")
   {
   ""first_name"": ""Mikhaila"",
   ""last_name"": ""Moroza"",
   ""email"": ""[sobaka345@gmail.com](mailto:sobaka345@gmail.com ""‌"")"",
   ""login"": ""logcdoger"",
   ""password"": ""parol!password"",
   ""city_id"": 224000,
   ""street"": ""altaiskaya"",
   ""house_number"": ""буквы"",
   ""apartment"": ""19""
   }

Актуальный результат: Status code: 201 Created.

Ожидаемый результат: Status code: 422 Номер дома обязательно должен состоять из чисел больше “0”",Приоритет 2 (yellow),sergeimoroz2,,1,https://trello.com/1/cards/64f5e5167d525a62167cb7e3/attachments/64fe1b3f6296288f73d9a446/download/%D0%B1%D0%B0%D0%B3_5.jpg,0,0,0,0,2023-09-26T17:14:48.124Z,6513116b27278bf8e47dc3d4,Sprint Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64f5e770d7b042c6263fab47,"B13. Поле ""apartment"" содержит спецсимволы при регистрации пользователя администратором",https://trello.com/c/KBsbaFIE/18-b13-%D0%BF%D0%BE%D0%BB%D0%B5-apartment-%D1%81%D0%BE%D0%B4%D0%B5%D1%80%D0%B6%D0%B8%D1%82-%D1%81%D0%BF%D0%B5%D1%86%D1%81%D0%B8%D0%BC%D0%B2%D0%BE%D0%BB%D1%8B-%D0%BF%D1%80%D0%B8-%D1%80%D0%B5%D0%B3%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%86%D0%B8%D0%B8-%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F-%D0%B0%D0%B4%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%BC,"Шаги для воспроизведения

1. Открыть Postman
2. Авторизоваться как админ 2.1) POST [http://212.109.220.180/api/auth/register](http://212.109.220.180/api/auth/register ""‌"") 2.2 ) Body Request {
   ""email"": ""[foradminmail@gmail.com](mailto:foradminmail@gmail.com ""‌"")"",
   ""password"": ""zxcv/bnm.""
   }
3. Добавить пользователя 3.1) POST  [http://212.109.220.180/api/v1/users](http://212.109.220.180/api/v1/users ""‌"") 3.2 ) Body request {   ""first\_name"": ""Катя"",   ""last\_name"": ""Возьми"",   ""email"": ""[telephone@gmail.com](mailto:telephone@gmail.com ""‌"")"",   ""login"": ""'этоонэтоон"",   ""password"": ""звонит/.12"",   ""city\_id"": 38,   ""street"": ""Baker"",   ""house\_number"": ""221"",   **""apartment"": ""/""** }
   ‌

Актуальный результат: Status code: 201 Created.

Ожидаемый результат: Status code: 422 Недопустимое значение. Ожидается ввод цифр и/или букв.",Приоритет 3 (green),ekaterina69318403,,0,,0,0,0,0,2023-09-26T17:14:48.122Z,6513116b27278bf8e47dc3d4,Sprint Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64f60ceeec219d6b3baee16c,B15. Администратор может указать пустое значение номера дома при регистрации пользователя,https://trello.com/c/mRklswuU/20-b15-%D0%B0%D0%B4%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%BE%D1%80-%D0%BC%D0%BE%D0%B6%D0%B5%D1%82-%D1%83%D0%BA%D0%B0%D0%B7%D0%B0%D1%82%D1%8C-%D0%BF%D1%83%D1%81%D1%82%D0%BE%D0%B5-%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%B8%D0%B5-%D0%BD%D0%BE%D0%BC%D0%B5%D1%80%D0%B0-%D0%B4%D0%BE%D0%BC%D0%B0-%D0%BF%D1%80%D0%B8-%D1%80%D0%B5%D0%B3%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%86%D0%B8%D0%B8-%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F,"Шаги для воспроизведения:

1. Открыть Postman
2. Авторизоваться как админ 2.1) POST [http://212.109.220.180/api/auth/register](http://212.109.220.180/api/auth/register ""‌"") 2.2 ) Body Request {
   ""email"": ""[foradminmail@gmail.com](mailto:foradminmail@gmail.com ""‌"")"",
   ""password"": ""zxcv/bnm.""
   }
3. Добавить юзера 3.1) POST [http://212.109.220.180/api/v1/users](http://212.109.220.180/api/v1/users ""‌"") 3.2) Body request
   ```
   {
     ""first_name"": ""Katerina"",
     ""last_name"": ""theFirst"",
     ""email"": ""wwwLeningrad@gmail.com"",
     ""login"": ""spbto4ka"",
     ""password"": ""spb/.ru"",
     ""city_id"": 38,
     ""street"": ""Baker"",
     ""house_number"": """",
     ""apartment"": ""2""
   }
   ```

Актуальный результат: Status code: 201 Created.

Ожидаемый результат: Status code: 422 Поле “house_number” обязательно для заполнения",Приоритет 2 (yellow),ekaterina69318403,,0,,0,0,0,0,2023-09-26T17:14:48.118Z,6513116b27278bf8e47dc3d4,Sprint Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
6502e827a2202099718177dd,"B28. Администратор может добавить объект с пустыми полями ""name"", ""street"", ""house_number""",https://trello.com/c/wab7pEH1/36-b28-%D0%B0%D0%B4%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%BE%D1%80-%D0%BC%D0%BE%D0%B6%D0%B5%D1%82-%D0%B4%D0%BE%D0%B1%D0%B0%D0%B2%D0%B8%D1%82%D1%8C-%D0%BE%D0%B1%D1%8A%D0%B5%D0%BA%D1%82-%D1%81-%D0%BF%D1%83%D1%81%D1%82%D1%8B%D0%BC%D0%B8-%D0%BF%D0%BE%D0%BB%D1%8F%D0%BC%D0%B8-name-street-housenumber,"1. Открыть Postman
2. Авторизоваться как админ. POST [http://212.109.220.180/api/auth/register](http://212.109.220.180/api/auth/register ""‌"") Body Request {
   ""email"": ""`pochtakotaodin@gmail.com`"",
   ""password"": ""meow12!Meow""
   }
3. Добавить объект с пустым полем ""name"". POST [http://212.109.220.180/api/v1/objects](http://212.109.220.180/api/v1/objects ""‌"")
   {     ""city\_id"": 222000,     ""name"": """",     ""street"": ""string"",     ""house\_number"": ""string"" }
4. Response: 201 Created
   ‌
5. Добавить объект с пустым полем ""street"". POST [http://212.109.220.180/api/v1/objects](http://212.109.220.180/api/v1/objects ""‌"")
   {     ""city\_id"": 222000,     ""name"": ""string"",     ""street"": """",     ""house\_number"": ""string"" }
6. Response: 201 Created
7. Добавить объект с пустым полем ""house_number"". POST [http://212.109.220.180/api/v1/objects](http://212.109.220.180/api/v1/objects ""‌"")
   {     ""city\_id"": 222000,     ""name"": ""string"",     ""street"": ""string"",     ""house\_number"": """" }
8. Response: 201 Created

Актуальный результат: Status code: 201 Created.

Ожидаемый результат: Status code: 422 Поля ""name"", ""street"", ""house_number"" обязательны для заполнения.",Приоритет 2 (yellow),tayab12,,0,,0,0,0,0,2023-09-26T17:14:48.108Z,6513116b27278bf8e47dc3d4,Sprint Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64f8e8f3cbf8183d4810b2a8,У2. Нет запроса на удаление одного из городов страны.,https://trello.com/c/Ob9TQCyy/22-%D1%832-%D0%BD%D0%B5%D1%82-%D0%B7%D0%B0%D0%BF%D1%80%D0%BE%D1%81%D0%B0-%D0%BD%D0%B0-%D1%83%D0%B4%D0%B0%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5-%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE-%D0%B8%D0%B7-%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BE%D0%B2-%D1%81%D1%82%D1%80%D0%B0%D0%BD%D1%8B,Необходимо дополнить запрос на удаление определенного города страны.,Приоритет 2 (yellow),nataliavoronchuk,,0,,0,0,0,0,2023-09-26T17:15:38.828Z,64db8560cfcbe17e0b30e103,Implimenting,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64f1cc380862c3b381bf966d,У1. Менеджер не может отправить запрос на просмотр зарегистрированы пользователей,https://trello.com/c/JXKhQGaM/10-%D1%831-%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80-%D0%BD%D0%B5-%D0%BC%D0%BE%D0%B6%D0%B5%D1%82-%D0%BE%D1%82%D0%BF%D1%80%D0%B0%D0%B2%D0%B8%D1%82%D1%8C-%D0%B7%D0%B0%D0%BF%D1%80%D0%BE%D1%81-%D0%BD%D0%B0-%D0%BF%D1%80%D0%BE%D1%81%D0%BC%D0%BE%D1%82%D1%80-%D0%B7%D0%B0%D1%80%D0%B5%D0%B3%D0%B8%D1%81%D1%82%D1%80%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D1%8B-%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B9,"**Запрос на улучшение. Найдено на build** [**212.109.220.180**](http://212.109.220.180/api/v1/countries ""‌"")

Шаги воспроизведения:

1. Открыть Postman
2. Залогиниться Администратором  (""email"": ""ilyasmail@gmail.com"",
     ""password"": ""1234567*9""), запрос POST: [http://212.109.220.180/api/auth/login](http://212.109.220.180/api/auth/login ""‌"")
3. Создать пользователя,
   `{` \_""\_first_name"": ""V"",
     ""last_name"": ""AliSamil"",
     ""email"": ""[vamail@gmail.com](mailto:vamail@gmail.com ""‌"")"",
     ""login"": ""video01"",
     ""password"": ""asd1234"",
     ""city_id"": 224000,
     ""street"": ""Bratskaya"",
     ""house_number"": ""2"",
     ""apartment"": ""15"" `}`
   запрос POST: [http://212.109.220.180/api/v1/users](http://212.109.220.180/api/v1/users ""‌"")
4. Отправить запрос на получение всех зарегистрированных пользователей, запрос GET [http://212.109.220.180/api/v1/users](http://212.109.220.180/api/v1/users ""‌"")

Актуальный результат: Ошибка 405 Method Not Allowed.

Ожидаемый результат: Выдается список зарегистрированных пользователей.

_**Примечание:**_ Запрос на просмотр пользователей не предусмотрен Swagger UI, но он необходим для нужд администратора и для дальнейшего тестирования..",Приоритет 2 (yellow),marinatolstik,,0,,0,0,0,0,2023-09-26T17:16:33.345Z,64db8560cfcbe17e0b30e103,Implimenting,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64f0d3f566db301e18b1f880,B3. Пользователь может зарегистрироваться с некорректным паролем,https://trello.com/c/C5gcHGOj/8-b3-%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C-%D0%BC%D0%BE%D0%B6%D0%B5%D1%82-%D0%B7%D0%B0%D1%80%D0%B5%D0%B3%D0%B8%D1%81%D1%82%D1%80%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D1%82%D1%8C%D1%81%D1%8F-%D1%81-%D0%BD%D0%B5%D0%BA%D0%BE%D1%80%D1%80%D0%B5%D0%BA%D1%82%D0%BD%D1%8B%D0%BC-%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D0%B5%D0%BC,"Шаги для воспроизведения:

1. Открыть Postman
2. Отправить запрос [POST http://212.109.220.180/api/auth/register](http://212.109.220.180/api/auth/register ""‌"") c body:

```
{
    ""first_name"": ""User"",
    ""last_name"": ""Katty"",
    ""email"": ""foruserr1mai2@gmail.com"",
    ""login"": ""kattylogin2"",
    ""password"": ""aaaaaaaa"",
    ""city_id"": 224000,
    ""street"": ""Yagodnaya"",
    ""house_number"": ""6669"",
    ""apartment"": ""103""
}
```

Актуальный результат: Пользователь создан 201

Ожидаемый результат: Отображается ошибка : 422 с текстом `""Value error, Field must contain letters, numbers, / or dashes.""`",Приоритет 1 (red_dark),tayab12,,0,,0,0,0,0,2023-09-26T17:15:40.717Z,64db8560cfcbe17e0b30e103,Implimenting,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64f9840c718079fad4e276f1,В5. Администратор может создать модель камеры с пустым названием,https://trello.com/c/c4w225oW/23-%D0%B25-%D0%B0%D0%B4%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%BE%D1%80-%D0%BC%D0%BE%D0%B6%D0%B5%D1%82-%D1%81%D0%BE%D0%B7%D0%B4%D0%B0%D1%82%D1%8C-%D0%BC%D0%BE%D0%B4%D0%B5%D0%BB%D1%8C-%D0%BA%D0%B0%D0%BC%D0%B5%D1%80%D1%8B-%D1%81-%D0%BF%D1%83%D1%81%D1%82%D1%8B%D0%BC-%D0%BD%D0%B0%D0%B7%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%D0%BC,"**Найдено на build** [**212.109.220.180**](http://212.109.220.180/api/auth/login ""‌"")

Шаги воспроизведения:

1. Открыть Postman
2. Залогинится Администратором (""email"": [ilyasmail@gmail.com](mailto:ilyasmail@gmail.com ""‌"") ,   ""password"": 1234567*9 ), запрос POST: [http://212.109.220.180/api/auth/login](http://212.109.220.180/api/auth/login ""‌"")
3. Создать модель камеры,
   `{`   **""name"": """"**  `}`
   запрос POST: [http://212.109.220.180/api/v1/cameras/models](http://212.109.220.180/api/v1/cameras/models ""‌"")

Актуальный результат: Модель камеры создана. 201 Created.

Ожидаемый результат: Модель камены не создана.",Приоритет 2 (yellow),marinatolstik,,0,,0,0,0,0,2023-09-26T17:16:34.308Z,64db8560181c94c5fead46c8,Done,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64f5e8a0ee57d76e70f3218f,В14. Количество символов превышает 255 в указании номера дома при регистрации пользователя Администратором,https://trello.com/c/JA0B41Ym/19-%D0%B214-%D0%BA%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE-%D1%81%D0%B8%D0%BC%D0%B2%D0%BE%D0%BB%D0%BE%D0%B2-%D0%BF%D1%80%D0%B5%D0%B2%D1%8B%D1%88%D0%B0%D0%B5%D1%82-255-%D0%B2-%D1%83%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D0%B8%D0%B8-%D0%BD%D0%BE%D0%BC%D0%B5%D1%80%D0%B0-%D0%B4%D0%BE%D0%BC%D0%B0-%D0%BF%D1%80%D0%B8-%D1%80%D0%B5%D0%B3%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%86%D0%B8%D0%B8-%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F-%D0%B0%D0%B4%D0%BC%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%BC,"Шаги для воспроизведения:

1. Открыть Postman
2. Авторизоваться как админ 2.1) POST [http://212.109.220.180/api/auth/register](http://212.109.220.180/api/auth/register ""‌"") 2.2 ) Body Request {
   ""email"": ""[foradminmail@gmail.com](mailto:foradminmail@gmail.com ""‌"")"",
   ""password"": ""zxcv/bnm.""
   }
3. Добавить пользователя, в строке “house_number” ввести **256** цифр  3.1) POST [http://212.109.220.180/api/v1/users](http://212.109.220.180/api/v1/users ""‌"") 3.2) Body Request {   ""first\_name"": ""Katya"",   ""last\_name"": ""возьмителефон"",   ""email"": ""[etoonzvonit@gma1il.com](mailto:etoonzvonit@gma1il.com ""‌"")"",   ""login"": ""katyavozmy"",   ""password"": ""1234567.12346367812/"",   ""city_id"": 38,   ""street"": ""Baker"",   **""house_number"": ""1234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456""**,   ""apartment"": ""2"" }

Актуальный результат: Status code: 201 Created.

Ожидаемый результат: Status code: 422 Количество символов превышает допустимое значение в строке “house_number”

### Activity",Приоритет 3 (green),"ekaterina69318403, sergeimoroz2",,0,,0,0,0,1,2023-09-26T17:16:14.910Z,64db8560181c94c5fead46c8,Done,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
